Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2018-01-24,Dumbbell Hammer Curl,Biceps,16.0,10,,,,"Finishing set 1"
2018-01-24,Dumbbell Hammer Curl,Biceps,16.0,20,,,,""
2018-01-24,Dumbbell Hammer Curl,Biceps,16.0,20,,,,""
2018-01-24,Dumbbell Hammer Curl,Biceps,8.0,20,,,,"Dropset, maybe I did 12 kg ?"
2018-01-26,Rowing Machine,Cardio,,,917.0,m,0:05:05,""
2018-01-26,BB Front Squat,Legs,20.0,7,,,,"Warmup"
2018-01-26,BB Front Squat,Legs,20.0,7,,,,""
2018-01-26,BB Front Squat,Legs,40.0,7,,,,"0501"
2018-01-26,BB Front Squat,Legs,40.0,7,,,,""
2018-01-26,BB Front Squat,Legs,40.0,7,,,,""
2018-01-26,DB Decline Bench Flyes,Chest,12.0,15,,,,"10 kg lóð undir bekk ~ 5° decline"
2018-01-26,DB Decline Bench Flyes,Chest,20.0,7,,,,""
2018-01-26,DB Decline Bench Flyes,Chest,24.0,7,,,,""
2018-01-26,DB Decline Bench Flyes,Chest,28.0,7,,,,""
2018-01-26,Pull Up,Back,55.0,7,,,,"Grip smá ~ þumal frá beygju. Aðeins of kalt straining, taka upphitunar sett fyrst næst."
2018-01-26,Pull Up,Back,50.0,7,,,,""
2018-01-26,Pull Up,Back,45.0,7,,,,""
2018-01-26,Seated Leg Curl Machine,Legs,45.0,7,,,,"Accidently only did 4 sec"
2018-01-26,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-01-26,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-01-26,Lying Decline DB Tricep Extensions,Triceps,14.0,7,,,,""
2018-01-26,Lying Decline DB Tricep Extensions,Triceps,14.0,7,,,,""
2018-01-26,Lying Decline DB Tricep Extensions,Triceps,18.0,7,,,,""
2018-01-26,Seated Incline Dumbbell Curl,Biceps,20.0,7,,,,"Small incline, 1 og hálft bil ~ 75 °"
2018-01-26,Seated Incline Dumbbell Curl,Biceps,24.0,7,,,,""
2018-01-26,Seated Incline Dumbbell Curl,Biceps,24.0,7,,,,"Start Hammer then twist, snúið fyrir 5 sek. negative að snúa hægt, og lóðin flytjast dálítið. Kanski halda mig við án snúnings í  þessari æfingu?"
2018-01-26,Lateral Raise DB,Shoulders,8.0,7,,,,"Í positive, fara með bicep aðeins minna upp, og aðeins hægara svo upp með axlir ~ ekki rykkja"
2018-01-26,Lateral Raise DB,Shoulders,8.0,7,,,,""
2018-01-26,Lateral Raise DB,Shoulders,10.0,7,,,,""
2018-01-29,Rowing Machine,Cardio,,,984.0,m,0:04:35,""
2018-01-29,Barbell Squat,Legs,20.0,12,,,,""
2018-01-29,Barbell Squat,Legs,40.0,8,,,,""
2018-01-29,Barbell Squat,Legs,60.0,6,,,,""
2018-01-29,Barbell Squat,Legs,80.0,3,,,,""
2018-01-29,Barbell Squat,Legs,100.0,6,,,,""
2018-01-29,Barbell Squat,Legs,105.0,6,,,,""
2018-01-29,Barbell Squat,Legs,115.0,6,,,,""
2018-01-29,Overhead Press,Shoulders,20.0,10,,,,""
2018-01-29,Overhead Press,Shoulders,30.0,6,,,,""
2018-01-29,Overhead Press,Shoulders,40.0,6,,,,"Small í hægri öxl á negative á leið niður. Eftir sett gerði Rotator cuff og hreyfingar"
2018-01-29,Overhead Press,Shoulders,40.0,6,,,,""
2018-01-29,Overhead Press,Shoulders,45.0,6,,,,""
2018-01-29,Rotator Cuff,Shoulders,2.0,20,,,,"DB"
2018-01-29,Romanian Deadlift,Legs,40.0,10,,,,""
2018-01-29,Romanian Deadlift,Legs,60.0,6,,,,""
2018-01-29,Romanian Deadlift,Legs,70.0,6,,,,""
2018-01-29,Romanian Deadlift,Legs,75.0,6,,,,""
2018-01-29,Incline Barbell Bench Press,Chest,40.0,10,,,,"Littli putti á ytri hring"
2018-01-29,Incline Barbell Bench Press,Chest,60.0,6,,,,""
2018-01-29,Incline Barbell Bench Press,Chest,65.0,6,,,,""
2018-01-29,Incline Barbell Bench Press,Chest,65.0,6,,,,""
2018-01-29,Dips BW,Triceps,65.0,7,,,,"Leaning a bit with chest intentionally"
2018-01-29,Dips BW,Triceps,70.0,6,,,,""
2018-01-29,Dips BW,Triceps,80.0,6,,,,""
2018-01-29,DB Reverse Curl,Biceps,12.0,6,,,,""
2018-01-29,DB Reverse Curl,Biceps,12.0,6,,,,""
2018-01-29,DB Reverse Curl,Biceps,12.0,6,,,,""
2018-01-31,BB Front Squat,Legs,20.0,10,,,,"5 sec essentric. 86 sec, not always because we were 4 peeps."
2018-01-31,BB Front Squat,Legs,20.0,8,,,,""
2018-01-31,BB Front Squat,Legs,40.0,7,,,,""
2018-01-31,BB Front Squat,Legs,40.0,7,,,,""
2018-01-31,BB Front Squat,Legs,40.0,7,,,,""
2018-01-31,Incline Dumbbell Fly,Chest,12.0,12,,,,"Eitt hak ~ 10°"
2018-01-31,Incline Dumbbell Fly,Chest,32.0,7,,,,""
2018-01-31,Incline Dumbbell Fly,Chest,32.0,7,,,,""
2018-01-31,Incline Dumbbell Fly,Chest,32.0,7,,,,""
2018-01-31,Pull Up,Back,40.0,7,,,,"More than 86 sec because 4 peeps"
2018-01-31,Pull Up,Back,50.0,7,,,,""
2018-01-31,Pull Up,Back,60.0,7,,,,"To failure"
2018-01-31,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-01-31,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-01-31,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-01-31,Lying Decline DB Tricep Extensions,Triceps,12.0,7,,,,""
2018-01-31,Lying Decline DB Tricep Extensions,Triceps,12.0,7,,,,""
2018-01-31,Lying Decline DB Tricep Extensions,Triceps,12.0,7,,,,""
2018-01-31,Seated Incline Dumbbell Curl,Biceps,20.0,7,,,,""
2018-01-31,Seated Incline Dumbbell Curl,Biceps,32.0,7,,,,"To failure"
2018-01-31,Seated Incline Dumbbell Curl,Biceps,24.0,7,,,,""
2018-01-31,Lateral Raise DB,Shoulders,12.0,7,,,,"Bent elbow positive"
2018-01-31,Lateral Raise DB,Shoulders,10.0,7,,,,""
2018-01-31,Lateral Raise DB,Shoulders,10.0,7,,,,""
2018-02-03,Stair Master,Cardio,,,1.38,km,0:10:06,""
2018-02-03,Leg Extension Machine,Legs,29.0,6,,,,"Stress day, 54 sec, WU recruit set"
2018-02-03,Leg Extension Machine,Legs,29.0,20,,,,"54 sec milli æfinga"
2018-02-03,Leg Extension Machine,Legs,32.0,20,,,,""
2018-02-03,Leg Extension Machine,Legs,34.0,20,,,,""
2018-02-03,Leg Extension Machine,Legs,25.0,20,,,,"DS"
2018-02-03,Hammer Strength Row,Back,40.0,20,,,,"Close"
2018-02-03,Hammer Strength Row,Back,40.0,20,,,,"Wide"
2018-02-03,Hammer Strength Row,Back,40.0,20,,,,"Forgot to do dropset, so did one more"
2018-02-03,Hammer Strength Row,Back,40.0,20,,,,""
2018-02-03,Hammer Strength Row,Back,40.0,20,,,,"Close"
2018-02-03,Incline Hammer Strength Chest Press,Chest,40.0,20,,,,""
2018-02-03,Incline Hammer Strength Chest Press,Chest,40.0,15,,,,"To form failure"
2018-02-03,Incline Hammer Strength Chest Press,Chest,40.0,12,,,,"To form failure"
2018-02-03,Incline Hammer Strength Chest Press,Chest,20.0,12,,,,"To form failure"
2018-02-03,Kettlebell Swing,Legs,14.0,20,,,,""
2018-02-03,Kettlebell Swing,Legs,14.0,20,,,,""
2018-02-03,Kettlebell Swing,Legs,14.0,20,,,,""
2018-02-03,Kettlebell Swing,Legs,14.0,20,,,,"DS"
2018-02-03,Push Down,Triceps,15.0,20,,,,""
2018-02-03,Push Down,Triceps,20.0,20,,,,""
2018-02-03,Push Down,Triceps,20.0,20,,,,""
2018-02-03,Push Down,Triceps,15.0,20,,,,"DS"
2018-02-03,Cable Face Pull,Shoulders,7.5,20,,,,""
2018-02-03,Cable Face Pull,Shoulders,7.5,20,,,,""
2018-02-03,Cable Face Pull,Shoulders,7.5,20,,,,""
2018-02-03,Cable Face Pull,Shoulders,5.0,20,,,,"DS"
2018-02-03,Dumbbell Hammer Curl,Biceps,16.0,20,,,,""
2018-02-03,Dumbbell Hammer Curl,Biceps,16.0,20,,,,""
2018-02-03,Dumbbell Hammer Curl,Biceps,16.0,20,,,,""
2018-02-03,Dumbbell Hammer Curl,Biceps,12.0,20,,,,"DS"
2018-02-05,Rowing Machine,Cardio,,,537.0,m,0:02:37,""
2018-02-05,Barbell Squat,Legs,20.0,12,,,,""
2018-02-05,Barbell Squat,Legs,40.0,6,,,,""
2018-02-05,Barbell Squat,Legs,60.0,4,,,,""
2018-02-05,Barbell Squat,Legs,80.0,4,,,,""
2018-02-05,Barbell Squat,Legs,100.0,3,,,,""
2018-02-05,Barbell Squat,Legs,110.0,5,,,,""
2018-02-05,Barbell Squat,Legs,115.0,5,,,,""
2018-02-05,Barbell Squat,Legs,120.0,5,,,,""
2018-02-05,Overhead Press,Shoulders,30.0,10,,,,""
2018-02-05,Overhead Press,Shoulders,40.0,3,,,,""
2018-02-05,Overhead Press,Shoulders,45.0,5,,,,""
2018-02-05,Overhead Press,Shoulders,45.0,5,,,,""
2018-02-05,Overhead Press,Shoulders,45.0,5,,,,""
2018-02-05,Deadlift,Back,50.0,4,,,,""
2018-02-05,Deadlift,Back,80.0,3,,,,""
2018-02-05,Deadlift,Back,100.0,5,,,,""
2018-02-05,Deadlift,Back,110.0,5,,,,"The guys took the weights away, but I was  drained, so ut was fine to do just 2 WS"
2018-02-05,Incline Barbell Bench Press,Chest,40.0,10,,,,"Little finger on outwr ring, felt a little wrist pain, the rest of the sets I was just a tad closer grip"
2018-02-05,Incline Barbell Bench Press,Chest,60.0,5,,,,""
2018-02-05,Incline Barbell Bench Press,Chest,70.0,5,,,,""
2018-02-05,Incline Barbell Bench Press,Chest,80.0,5,,,,""
2018-02-05,Bench Barbell Row,Back,40.0,8,,,,"Because still being sore in upper back, I decided to target lats by having close grip and going towards hip with elbows close to body. WS"
2018-02-05,Bench Barbell Row,Back,60.0,5,,,,""
2018-02-05,Bench Barbell Row,Back,70.0,5,,,,""
2018-02-05,Bench Barbell Row,Back,80.0,5,,,,""
2018-02-05,DB Reverse Curl,Biceps,12.0,5,,,,"Did this now because Dip machine was taken. Next time skip this exercise if no one objects loudly"
2018-02-05,DB Reverse Curl,Biceps,16.0,5,,,,""
2018-02-05,DB Reverse Curl,Biceps,20.0,5,,,,""
2018-02-05,DB Reverse Curl,Biceps,28.0,5,,,,""
2018-02-05,Dips BW,Triceps,71.0,5,,,,""
2018-02-05,Dips BW,Triceps,81.0,5,,,,""
2018-02-05,Dips BW,Triceps,101.0,5,,,,"BW"
2018-02-07,Rowing Machine,Cardio,,,969.0,m,0:04:46,""
2018-02-07,Seated Leg Curl Machine,Legs,35.0,10,,,,"Damage day, 5010, 84 sec rest. WU"
2018-02-07,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-02-07,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-02-07,Seated Leg Curl Machine,Legs,50.0,7,,,,"Missti að smá í byrjun eftir 4 rep"
2018-02-07,DB Decline Bench Flyes,Chest,16.0,12,,,,"10 kg black bumper weight under bench ~11 °"
2018-02-07,DB Decline Bench Flyes,Chest,24.0,7,,,,""
2018-02-07,DB Decline Bench Flyes,Chest,24.0,7,,,,""
2018-02-07,DB Decline Bench Flyes,Chest,24.0,8,,,,""
2018-02-07,Pull Up,Back,36.0,5,,,,"WU"
2018-02-07,Pull Up,Back,46.0,7,,,,""
2018-02-07,Pull Up,Back,46.0,7,,,,""
2018-02-07,Pull Up,Back,46.0,6,,,,"Last two started recruiting / momentum"
2018-02-07,Seated Calf Raise Machine,Calves,20.0,14,,,,"2010"
2018-02-07,Seated Calf Raise Machine,Calves,20.0,14,,,,""
2018-02-07,Toe Press,Calves,160.0,14,,,,""
2018-02-07,Lateral Raise DB,Shoulders,10.0,7,,,,"Standing, bent elbows on the positive"
2018-02-07,Lateral Raise DB,Shoulders,12.0,7,,,,""
2018-02-07,Lateral Raise DB,Shoulders,12.0,6,,,,"Started failing because of strain growing into a click"
2018-02-07,Lying Decline DB Tricep Extensions,Triceps,12.0,7,,,,""
2018-02-07,Lying Decline DB Tricep Extensions,Triceps,16.0,7,,,,""
2018-02-07,Lying Decline DB Tricep Extensions,Triceps,16.0,7,,,,""
2018-02-07,Seated Incline Dumbbell Curl,Biceps,20.0,8,,,,""
2018-02-07,Seated Incline Dumbbell Curl,Biceps,20.0,7,,,,""
2018-02-07,Seated Incline Dumbbell Curl,Biceps,24.0,5,,,,"Started recruiting / feeling shoulder, and failing form & duration in rep 6 and 7"
2018-02-09,Leg Extension Machine,Legs,30.0,20,,,,"51 sec milli æfinga"
2018-02-09,Leg Extension Machine,Legs,40.0,20,,,,""
2018-02-09,Leg Extension Machine,Legs,35.0,20,,,,""
2018-02-09,Leg Extension Machine,Legs,25.0,20,,,,"DS, waited before for ~ 5 sec"
2018-02-09,Seated Cable Row,Back,35.0,20,,,,"Little stretch"
2018-02-09,Seated Cable Row,Back,45.0,20,,,,""
2018-02-09,Seated Cable Row,Back,45.0,20,,,,"No strech, tight all the time"
2018-02-09,Seated Cable Row,Back,35.0,20,,,,"DS"
2018-02-09,Incline Dumbbell Bench Press,Chest,28.0,20,,,,"3 steps up ~ 40°"
2018-02-09,Incline Dumbbell Bench Press,Chest,32.0,20,,,,""
2018-02-09,Incline Dumbbell Bench Press,Chest,28.0,20,,,,""
2018-02-09,Incline Dumbbell Bench Press,Chest,20.0,20,,,,""
2018-02-09,Kettlebell Swing,Legs,16.0,20,,,,""
2018-02-09,Kettlebell Swing,Legs,16.0,20,,,,""
2018-02-09,Kettlebell Swing,Legs,16.0,20,,,,""
2018-02-09,Kettlebell Swing,Legs,10.0,20,,,,"DS"
2018-02-09,Push Down,Triceps,15.0,20,,,,""
2018-02-09,Push Down,Triceps,20.0,20,,,,""
2018-02-09,Push Down w. Rope,Triceps,15.0,20,,,,"Form and whoke body used in 7 last 8 reps"
2018-02-09,Push Down w. Rope,Triceps,5.0,20,,,,""
2018-02-09,Cable Upright Row,Shoulders,10.0,20,,,,"Stepping back 45° cable direction"
2018-02-09,Cable Upright Row,Shoulders,12.5,20,,,,""
2018-02-09,Cable Upright Row,Shoulders,10.0,20,,,,""
2018-02-09,Cable Upright Row,Shoulders,6.25,20,,,,""
2018-02-09,Cable Crunch,Abs,20.0,20,,,,"Too light, hard to control"
2018-02-09,Cable Crunch,Abs,30.0,20,,,,""
2018-02-09,Cable Crunch,Abs,30.0,20,,,,""
2018-02-09,Cable Crunch,Abs,20.0,20,,,,"DS too light for the DS, hard to control"
2018-02-12,Skiing,Cardio,,,880.0,m,0:05:04,""
2018-02-12,Barbell Squat,Legs,20.0,9,,,,""
2018-02-12,Barbell Squat,Legs,40.0,6,,,,""
2018-02-12,Barbell Squat,Legs,60.0,6,,,,""
2018-02-12,Barbell Squat,Legs,80.0,4,,,,""
2018-02-12,Barbell Squat,Legs,100.0,5,,,,"Gleymdi beltinu, fann fyrir smá þreytu / storðleiks í mjóbakinu"
2018-02-12,Barbell Squat,Legs,110.0,5,,,,""
2018-02-12,Barbell Squat,Legs,122.5,5,,,,""
2018-02-12,Overhead Press,Shoulders,20.0,12,,,,"Grip aðeins utar, virkaði vel, hendur virtust stefna beint upp"
2018-02-12,Overhead Press,Shoulders,30.0,6,,,,""
2018-02-12,Overhead Press,Shoulders,40.0,3,,,,""
2018-02-12,Overhead Press,Shoulders,45.0,5,,,,""
2018-02-12,Overhead Press,Shoulders,45.0,5,,,,"Fannst ég vera aðeins skakkur með axlirnar, famnst ég þurfa að gera rotayor cuff fyrir síðasta sett"
2018-02-12,Overhead Press,Shoulders,47.5,5,,,,""
2018-02-12,Rotator Cuff,Shoulders,2.0,8,,,,"Hægt upp og niður"
2018-02-12,Bench Barbell Row,Back,40.0,6,,,,"Med width and elbow out going to lower/ab intersection, mirroring the bench press"
2018-02-12,Bench Barbell Row,Back,60.0,5,,,,"Tók víðarar grip í hverju setti. Teygði í lok bak"
2018-02-12,Bench Barbell Row,Back,70.0,5,,,,"Teygði ekki, bak stöðugt spennt, grip komið að innri hring."
2018-02-12,Bench Barbell Row,Back,80.0,5,,,,""
2018-02-12,Incline Barbell Bench Press,Chest,40.0,8,,,,"Sama grip og síðasta Row, að innri hring"
2018-02-12,Incline Barbell Bench Press,Chest,65.0,5,,,,"Fannst ég kkemma kanski aðeins of mikið hægri síðuna."
2018-02-12,Incline Barbell Bench Press,Chest,75.0,5,,,,"Grip ŕétt svo víðara, endaði á innri hring"
2018-02-12,Incline Barbell Bench Press,Chest,85.0,5,,,,""
2018-02-12,DB Reverse Curl,Biceps,20.0,5,,,,"Hammer róteitað í reverse grip, kanski fer í ugnlið, næst gera Hammer Curl"
2018-02-12,DB Reverse Curl,Biceps,32.0,5,,,,""
2018-02-12,DB Reverse Curl,Biceps,36.0,5,,,,""
2018-02-12,Dips BW,Triceps,82.0,5,,,,"Nárttúrulega niður, bæði tricep og neðri brjóst"
2018-02-12,Dips BW,Triceps,82.0,5,,,,""
2018-02-12,Dips BW,Triceps,102.0,6,,,,"BW, fann smá til í ugnlið"
2018-02-14,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-02-14,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-02-14,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-02-14,Pull Up,Back,36.0,5,,,,"WU"
2018-02-14,Pull Up,Back,46.0,7,,,,""
2018-02-14,Pull Up,Back,46.0,7,,,,""
2018-02-14,Pull Up,Back,46.0,7,,,,""
2018-02-14,DB Decline Bench Flyes,Chest,16.0,12,,,,"10 kg black bumper weight under bench ~11 °"
2018-02-14,DB Decline Bench Flyes,Chest,24.0,7,,,,""
2018-02-14,DB Decline Bench Flyes,Chest,28.0,7,,,,""
2018-02-14,DB Decline Bench Flyes,Chest,28.0,7,,,,""
2018-02-14,Toe Press,Calves,160.0,14,,,,"2010"
2018-02-14,Toe Press,Calves,160.0,14,,,,""
2018-02-14,Toe Press,Calves,160.0,14,,,,"Reyndi að færa fóta eftir 7 rep, ekki gott, krafðist mikillarorku, síðustu 4 stuttir, alveg búinn"
2018-02-14,Lateral Raise DB,Shoulders,10.0,7,,,,"Standing, bent elbows on the positive"
2018-02-14,Lateral Raise DB,Shoulders,10.0,7,,,,""
2018-02-14,Lateral Raise DB,Shoulders,10.0,7,,,,""
2018-02-14,Seated Incline Dumbbell Curl,Biceps,24.0,7,,,,""
2018-02-14,Seated Incline Dumbbell Curl,Biceps,24.0,6,,,,"Lost form, mig minnir útaf hvesu stutt ég hvíldi áður"
2018-02-14,Seated Incline Dumbbell Curl,Biceps,24.0,7,,,,"Good form"
2018-02-14,Lying Decline DB Tricep Extensions,Triceps,18.0,7,,,,""
2018-02-14,Lying Decline DB Tricep Extensions,Triceps,18.0,7,,,,""
2018-02-14,Lying Decline DB Tricep Extensions,Triceps,18.0,7,,,,""
2018-02-17,Elliptical Trainer,Cardio,,,0.7,km,0:05:45,""
2018-02-17,Leg Extension Machine,Legs,29.0,20,,,,"Stress day, 48 sec milli æfinga, Sats SoFo"
2018-02-17,Leg Extension Machine,Legs,41.0,20,,,,""
2018-02-17,Leg Extension Machine,Legs,36.0,20,,,,""
2018-02-17,Leg Extension Machine,Legs,23.0,20,,,,"DS"
2018-02-17,Seated Cable Row,Back,33.0,20,,,,"Tveir kaplar, clise neatral grip"
2018-02-17,Seated Cable Row,Back,40.0,20,,,,"Medium wide neatral grip"
2018-02-17,Seated Cable Row,Back,47.0,20,,,,""
2018-02-17,Seated Cable Row,Back,33.0,20,,,,"DS"
2018-02-17,Incline Hammer Strength Chest Press,Chest,30.0,20,,,,""
2018-02-17,Incline Hammer Strength Chest Press,Chest,30.0,20,,,,""
2018-02-17,Incline Hammer Strength Chest Press,Chest,30.0,20,,,,""
2018-02-17,Incline Hammer Strength Chest Press,Chest,10.0,20,,,,"DS, Recruiting from the 7th rep, at the end quite a lot"
2018-02-17,Low Cable Pull Through,Legs,7.5,20,,,,""
2018-02-17,Low Cable Pull Through,Legs,10.0,20,,,,""
2018-02-17,Low Cable Pull Through,Legs,12.5,20,,,,""
2018-02-17,Low Cable Pull Through,Legs,7.5,20,,,,"DS"
2018-02-17,Push Down w. Rope,Triceps,10.0,20,,,,""
2018-02-17,Push Down w. Rope,Triceps,12.5,20,,,,"Orðið erfitt"
2018-02-17,Push Down w. Rope,Triceps,12.5,20,,,,"Farinn að recruita í 13 rep"
2018-02-17,Cable Upright Row,Shoulders,10.0,20,,,,""
2018-02-17,Cable Face Pull,Shoulders,10.0,20,,,,""
2018-02-17,Cable Face Pull,Shoulders,10.0,20,,,,""
2018-02-17,Cable Face Pull,Shoulders,5.0,20,,,,"DS"
2018-02-17,Cable Crunch,Abs,28.0,20,,,,""
2018-02-17,Cable Crunch,Abs,31.5,20,,,,""
2018-02-17,Cable Crunch,Abs,35.0,20,,,,""
2018-02-17,Cable Crunch,Abs,28.0,20,,,,"DS"
2018-02-17,Rotator Cuff,Shoulders,4.0,20,,,,""
2018-02-17,Push Down w. Rope,Triceps,5.0,20,,,,"DS"
2018-02-19,Rowing Machine,Cardio,,,823.0,m,0:04:12,""
2018-02-19,Leg Press,Legs,40.0,12,,,,"Tension day, smá recovery. Leg Press Machine"
2018-02-19,Leg Press,Legs,70.0,10,,,,""
2018-02-19,Leg Press,Legs,90.0,10,,,,""
2018-02-19,Dumbbell Press,Shoulders,14.0,12,,,,""
2018-02-19,Dumbbell Press,Shoulders,16.0,10,,,,""
2018-02-19,Dumbbell Press,Shoulders,18.0,9,,,,""
2018-02-19,Flat Barbell Bench Press,Chest,20.0,12,,,,""
2018-02-19,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2018-02-19,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2018-02-19,Flat Barbell Bench Press,Chest,40.0,8,,,,""
2018-02-19,Bench Barbell Row,Back,40.0,5,,,,"Med width and elbow out going to lower/ab intersection, mirroring the bench press"
2018-02-19,Bench Barbell Row,Back,40.0,6,,,,"Tók víðarar grip í hverju setti. Teygði í lok bak"
2018-02-19,Dips BW,Triceps,62.0,5,,,,"Nárttúrulega niður, bæði tricep og neðri brjóst"
2018-02-19,Dips BW,Triceps,72.0,5,,,,""
2018-02-19,Dips BW,Triceps,72.0,5,,,,""
2018-02-19,Dumbbell Hammer Curl,Biceps,20.0,7,,,,""
2018-02-19,Dumbbell Hammer Curl,Biceps,24.0,6,,,,""
2018-02-26,Rowing Machine,Cardio,,,711.0,m,0:03:51,""
2018-02-26,Barbell Squat,Legs,20.0,10,,,,""
2018-02-26,Barbell Squat,Legs,40.0,8,,,,""
2018-02-26,Barbell Squat,Legs,60.0,8,,,,""
2018-02-26,Barbell Squat,Legs,80.0,5,,,,""
2018-02-26,Barbell Squat,Legs,100.0,5,,,,""
2018-02-26,Barbell Squat,Legs,100.0,5,,,,""
2018-02-26,Overhead Press,Shoulders,20.0,15,,,,""
2018-02-26,Overhead Press,Shoulders,30.0,9,,,,""
2018-02-26,Overhead Press,Shoulders,40.0,5,,,,""
2018-02-26,Overhead Press,Shoulders,45.0,5,,,,""
2018-02-26,Overhead Press,Shoulders,47.5,5,,,,""
2018-02-26,Bench Barbell Row,Back,20.0,7,,,,"Stretch at bottom, thoigh no jerk in pull"
2018-02-26,Bench Barbell Row,Back,40.0,5,,,,""
2018-02-26,Bench Barbell Row,Back,40.0,5,,,,"Underhand grip, stretches bicep a bit, didn't feel so good"
2018-02-26,Bench Barbell Row,Back,50.0,5,,,,"Overhand grip"
2018-02-26,Bench Barbell Row,Back,60.0,5,,,,""
2018-02-26,Bench Barbell Row,Back,60.0,5,,,,"Not stretching at bottom"
2018-02-26,Flat Barbell Bench Press,Chest,40.0,10,,,,""
2018-02-26,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2018-02-26,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2018-02-26,Flat Barbell Bench Press,Chest,60.0,5,,,,""
2018-02-26,Dips BW,Triceps,72.5,5,,,,""
2018-02-26,Dips BW,Triceps,102.5,5,,,,""
2018-02-26,Dips BW,Triceps,102.5,5,,,,""
2018-02-26,Dumbbell Hammer Curl,Biceps,24.0,5,,,,""
2018-02-26,Dumbbell Hammer Curl,Biceps,28.0,5,,,,""
2018-02-26,Dumbbell Hammer Curl,Biceps,32.0,5,,,,""
2018-02-28,Leg Press,Legs,65.0,20,,,,"Sats sveavägen, stress day, 45 sec, machine"
2018-02-28,Leg Press,Legs,85.0,20,,,,""
2018-02-28,Leg Press,Legs,85.0,20,,,,"Took it easy, still sore after Monday"
2018-02-28,Leg Press,Legs,55.0,20,,,,"DS"
2018-02-28,Seated Cable Row,Back,23.5,20,,,,"Tveir kaplar, close neutral grip"
2018-02-28,Seated Cable Row,Back,28.5,20,,,,""
2018-02-28,Seated Cable Row,Back,28.5,20,,,,""
2018-02-28,Seated Cable Row,Back,16.5,20,,,,"DS"
2018-02-28,Incline Dumbbell Bench Press,Chest,28.0,20,,,,"Took it easy, still sore after Monday"
2018-02-28,Incline Dumbbell Bench Press,Chest,28.0,20,,,,""
2018-02-28,Incline Dumbbell Bench Press,Chest,28.0,20,,,,""
2018-02-28,Incline Dumbbell Bench Press,Chest,20.0,20,,,,"DS"
2018-02-28,Kettlebell Swing,Legs,16.0,20,,,,""
2018-02-28,Kettlebell Swing,Legs,16.0,20,,,,""
2018-02-28,Kettlebell Swing,Legs,16.0,20,,,,""
2018-02-28,Kettlebell Swing,Legs,12.0,20,,,,""
2018-02-28,Push Down w. Rope,Triceps,10.0,20,,,,""
2018-02-28,Push Down w. Rope,Triceps,12.5,20,,,,"Orðið erfitt"
2018-02-28,Push Down w. Rope,Triceps,12.5,20,,,,""
2018-02-28,Push Down w. Rope,Triceps,5.0,20,,,,"DS"
2018-02-28,Cable Upright Row,Shoulders,10.0,20,,,,""
2018-02-28,Cable Crunch,Abs,28.0,20,,,,""
2018-02-28,Cable Crunch,Abs,31.5,20,,,,""
2018-02-28,Cable Crunch,Abs,31.5,20,,,,""
2018-02-28,Cable Crunch,Abs,28.0,20,,,,"DS"
2018-02-28,Cable Upright Row,Shoulders,12.5,20,,,,""
2018-02-28,Cable Upright Row,Shoulders,12.5,20,,,,""
2018-02-28,Cable Upright Row,Shoulders,7.5,20,,,,"DS"
2018-03-02,Seated Leg Curl Machine,Legs,20.0,10,,,,"Damage, 0501, 80 sec rest"
2018-03-02,Seated Leg Curl Machine,Legs,30.0,10,,,,""
2018-03-02,Seated Leg Curl Machine,Legs,40.0,3,,,,""
2018-03-02,Seated Leg Curl Machine,Legs,40.0,7,,,,"WS"
2018-03-02,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-03-02,Seated Leg Curl Machine,Legs,45.0,7,,,,""
2018-03-02,DB Decline Bench Flyes,Chest,16.0,12,,,,"Hvítur plast bumper undir bekk ~15 °, WU"
2018-03-02,DB Decline Bench Flyes,Chest,24.0,8,,,,""
2018-03-02,DB Decline Bench Flyes,Chest,28.0,7,,,,""
2018-03-02,DB Decline Bench Flyes,Chest,28.0,7,,,,""
2018-03-02,Pull Up,Back,32.0,8,,,,"WU"
2018-03-02,Pull Up,Back,46.0,7,,,,""
2018-03-02,Pull Up,Back,46.0,7,,,,""
2018-03-02,Pull Up,Back,46.0,7,,,,""
2018-03-02,Toe Press,Calves,160.0,14,,,,"2010"
2018-03-02,Toe Press,Calves,160.0,14,,,,""
2018-03-02,Toe Press,Calves,160.0,14,,,,""
2018-03-02,Lying Decline DB Tricep Extensions,Triceps,16.0,7,,,,""
