Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2016-09-30,Overhead Press,Shoulders,52.5,kgs,12,,,
2016-09-30,Seated Cable Row Narrowgrip,Back,45.0,kgs,8,,,
2016-09-30,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2016-09-30,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2016-09-30,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2016-09-30,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2016-09-30,Seated Cable Row Narrowgrip,Back,40.0,kgs,20,,,
2016-09-30,Lat Pulldown,Back,40.0,kgs,8,,,
2016-09-30,Lat Pulldown,Back,45.0,kgs,8,,,
2016-09-30,Lat Pulldown,Back,45.0,kgs,8,,,
2016-09-30,Lat Pulldown,Back,50.0,kgs,8,,,
2016-09-30,Lat Pulldown,Back,45.0,kgs,8,,,
2016-09-30,Lat Pulldown,Back,35.0,kgs,20,,,
2016-10-03,Deadlift,Back,45.0,kgs,5,,,
2016-10-03,Deadlift,Back,57.5,kgs,5,,,
2016-10-03,Deadlift,Back,67.5,kgs,3,,,
2016-10-03,Deadlift,Back,80.0,kgs,3,,,
2016-10-03,Deadlift,Back,90.0,kgs,3,,,
2016-10-03,Deadlift,Back,102.5,kgs,12,,,
2016-10-03,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-10-03,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-10-03,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-10-03,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-10-03,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-10-03,Burpees,Cardio,97.5,kgs,10,,,
2016-10-05,Flat Barbell Bench Press,Chest,42.5,kgs,5,,,
2016-10-05,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-10-05,Flat Barbell Bench Press,Chest,65.0,kgs,3,,,
2016-10-05,Flat Barbell Bench Press,Chest,75.0,kgs,3,,,
2016-10-05,Flat Barbell Bench Press,Chest,85.0,kgs,3,,,
2016-10-05,Flat Barbell Bench Press,Chest,97.5,kgs,11,,,
2016-10-05,Cable Crossover Mid Pec Focus,Chest,30.0,kgs,8,,,
2016-10-05,Cable Crossover Mid Pec Focus,Chest,30.0,kgs,8,,,
2016-10-05,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-05,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-05,Cable Crossover Mid Pec Focus,Chest,50.0,kgs,8,,,
2016-10-05,Cable Crossover Mid Pec Focus,Chest,30.0,kgs,20,,,
2016-10-05,Incline Dumbbell Bench Press,Chest,24.0,kgs,8,,,
2016-10-05,Incline Dumbbell Bench Press,Chest,32.0,kgs,8,,,
2016-10-05,Incline Dumbbell Bench Press,Chest,36.0,kgs,8,,,
2016-10-05,Incline Dumbbell Bench Press,Chest,40.0,kgs,8,,,
2016-10-05,Incline Dumbbell Bench Press,Chest,44.0,kgs,12,,,
2016-10-07,Barbell Squat,Legs,45.0,kgs,5,,,
2016-10-07,Barbell Squat,Legs,57.5,kgs,6,,,
2016-10-07,Barbell Squat,Legs,67.5,kgs,3,,,
2016-10-07,Barbell Squat,Legs,80.0,kgs,3,,,
2016-10-07,Barbell Squat,Legs,90.0,kgs,3,,,
2016-10-07,Barbell Squat,Legs,102.5,kgs,13,,,
2016-10-07,Leg Press,Legs,100.0,kgs,8,,,
2016-10-07,Leg Press,Legs,110.0,kgs,8,,,
2016-10-07,Leg Press,Legs,120.0,kgs,8,,,
2016-10-07,Calf Press,Calves,100.0,kgs,8,,,
2016-10-07,Calf Press,Calves,110.0,kgs,8,,,
2016-10-07,Calf Press,Calves,120.0,kgs,8,,,
2016-10-07,Decline Crunch,Abs,48.0,kgs,12,,,
2016-10-07,Decline Crunch,Abs,48.0,kgs,12,,,
2016-10-07,Decline Crunch,Abs,48.0,kgs,12,,,
2016-10-07,Decline Crunch,Abs,48.0,kgs,12,,,
2016-10-10,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-10-10,Overhead Press,Shoulders,27.5,kgs,5,,,
2016-10-10,Overhead Press,Shoulders,35.0,kgs,3,,,
2016-10-10,Overhead Press,Shoulders,42.5,kgs,5,,,
2016-10-10,Overhead Press,Shoulders,50.0,kgs,3,,,
2016-10-10,Overhead Press,Shoulders,55.0,kgs,8,,,
2016-10-10,Cable Upright Row,Shoulders,20.0,kgs,8,,,
2016-10-10,Cable Upright Row,Shoulders,22.5,kgs,8,,,
2016-10-10,Cable Upright Row,Shoulders,25.0,kgs,8,,,
2016-10-10,Cable Upright Row,Shoulders,27.5,kgs,8,,,
2016-10-10,Cable Upright Row,Shoulders,30.0,kgs,12,,,
2016-10-10,Lateral Raise DB,Shoulders,8.0,kgs,8,,,
2016-10-10,Lateral Raise DB,Shoulders,8.0,kgs,8,,,
2016-10-10,Lateral Raise DB,Shoulders,8.0,kgs,8,,,
2016-10-10,Lateral Raise DB,Shoulders,8.0,kgs,8,,,
2016-10-10,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-10-11,Deadlift,Back,45.0,kgs,5,,,
2016-10-11,Deadlift,Back,57.5,kgs,5,,,
2016-10-11,Deadlift,Back,67.5,kgs,3,,,
2016-10-11,Deadlift,Back,85.0,kgs,5,,,
2016-10-11,Deadlift,Back,95.0,kgs,3,,,
2016-10-11,Deadlift,Back,107.5,kgs,8,,,
2016-10-13,Flat Barbell Bench Press,Chest,40.0,kgs,5,,,
2016-10-13,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-10-13,Flat Barbell Bench Press,Chest,65.0,kgs,3,,,
2016-10-13,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2016-10-13,Flat Barbell Bench Press,Chest,92.5,kgs,3,,,
2016-10-13,Flat Barbell Bench Press,Chest,102.5,kgs,8,,,
2016-10-13,Cable Crossover Mid Pec Focus,Chest,30.0,kgs,8,,,
2016-10-13,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-13,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-13,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-13,Cable Crossover Mid Pec Focus,Chest,50.0,kgs,8,,,
2016-10-13,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2016-10-13,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2016-10-13,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2016-10-13,Seated Cable Row Narrowgrip,Back,60.0,kgs,8,,,
2016-10-13,Seated Cable Row Narrowgrip,Back,60.0,kgs,8,,,
2016-10-13,Seated Cable Row Narrowgrip,Back,45.0,kgs,12,,,
2016-10-18,Barbell Squat,Legs,45.0,kgs,5,,,
2016-10-18,Barbell Squat,Legs,57.5,kgs,5,,,
2016-10-18,Barbell Squat,Legs,67.5,kgs,3,,,
2016-10-18,Barbell Squat,Legs,85.0,kgs,5,,,
2016-10-18,Barbell Squat,Legs,95.0,kgs,3,,,
2016-10-18,Barbell Squat,Legs,107.5,kgs,8,,,
2016-10-18,Leg Press,Legs,120.0,kgs,8,,,
2016-10-18,Leg Press,Legs,120.0,kgs,8,,,
2016-10-18,Leg Press,Legs,140.0,kgs,8,,,
2016-10-18,Leg Press,Legs,120.0,kgs,8,,,
2016-10-18,Leg Press,Legs,140.0,kgs,8,,,
2016-10-19,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-10-19,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-10-19,Overhead Press,Shoulders,27.5,kgs,3,,,
2016-10-19,Overhead Press,Shoulders,27.5,kgs,5,,,
2016-10-19,Overhead Press,Shoulders,35.0,kgs,5,,,
2016-10-19,Overhead Press,Shoulders,30.0,kgs,5,,,
2016-10-19,Overhead Press,Shoulders,35.0,kgs,5,,,
2016-10-19,Lateral Raise DB,Shoulders,8.0,kgs,8,,,
2016-10-19,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-10-19,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-10-19,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-10-19,Lateral Raise DB,Shoulders,16.0,kgs,8,,,
2016-10-19,Lat Pulldown,Back,45.0,kgs,8,,,
2016-10-19,Lat Pulldown,Back,50.0,kgs,8,,,
2016-10-19,Lat Pulldown,Back,55.0,kgs,8,,,
2016-10-19,Lat Pulldown,Back,50.0,kgs,8,,,
2016-10-19,Lat Pulldown,Back,50.0,kgs,7,,,
2016-10-19,Lat Pulldown,Back,45.0,kgs,7,,,
2016-10-19,Cable Upright Row,Shoulders,22.5,kgs,8,,,
2016-10-19,Cable Upright Row,Shoulders,25.0,kgs,8,,,
2016-10-19,Cable Upright Row,Shoulders,27.5,kgs,8,,,
2016-10-19,Cable Upright Row,Shoulders,27.5,kgs,8,,,
2016-10-19,Cable Upright Row,Shoulders,27.5,kgs,8,,,
2016-10-27,Deadlift,Back,40.0,kgs,5,,,
2016-10-27,Deadlift,Back,45.0,kgs,5,,,
2016-10-27,Deadlift,Back,55.0,kgs,5,,,
2016-10-27,Deadlift,Back,55.0,kgs,5,,,
2016-10-27,Deadlift,Back,67.5,kgs,5,,,
2016-10-27,Deadlift,Back,67.5,kgs,5,,,
2016-10-27,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-10-27,Romanian Deadlift,Legs,42.5,kgs,8,,,
2016-10-27,Romanian Deadlift,Legs,45.0,kgs,8,,,
2016-10-27,Romanian Deadlift,Legs,47.5,kgs,8,,,
2016-10-27,Romanian Deadlift,Legs,50.0,kgs,8,,,
2016-10-28,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2016-10-28,Flat Barbell Bench Press,Chest,40.0,kgs,5,,,
2016-10-28,Flat Barbell Bench Press,Chest,40.0,kgs,5,,,
2016-10-28,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-10-28,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-10-28,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,
2016-10-28,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,
2016-10-28,Cable Crossover Mid Pec Focus,Chest,30.0,kgs,8,,,
2016-10-28,Cable Crossover Mid Pec Focus,Chest,30.0,kgs,8,,,
2016-10-28,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-28,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-10-28,Cable Crossover Mid Pec Focus,Chest,50.0,kgs,8,,,
2016-10-28,Seated Cable Row Narrowgrip,Back,40.0,kgs,8,,,
2016-10-28,Seated Cable Row Narrowgrip,Back,40.0,kgs,8,,,
2016-10-28,Seated Cable Row Narrowgrip,Back,45.0,kgs,8,,,
2016-10-28,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2016-10-28,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2016-10-31,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-10-31,Overhead Press,Shoulders,27.5,kgs,5,,,
2016-10-31,Overhead Press,Shoulders,35.0,kgs,3,,,
2016-10-31,Overhead Press,Shoulders,37.5,kgs,5,,,
2016-10-31,Overhead Press,Shoulders,42.5,kgs,5,,,
2016-10-31,Overhead Press,Shoulders,50.0,kgs,13,,,
2016-10-31,Barbell Squat,Legs,45.0,kgs,5,,,
2016-10-31,Barbell Squat,Legs,45.0,kgs,5,,,
2016-10-31,Barbell Squat,Legs,57.5,kgs,5,,,
2016-10-31,Barbell Squat,Legs,57.5,kgs,5,,,
2016-10-31,Barbell Squat,Legs,67.5,kgs,5,,,
2016-10-31,Barbell Squat,Legs,67.5,kgs,5,,,
2016-11-01,Deadlift,Back,47.5,kgs,5,,,
2016-11-01,Deadlift,Back,60.0,kgs,5,,,
2016-11-01,Deadlift,Back,70.0,kgs,3,,,
2016-11-01,Deadlift,Back,77.5,kgs,5,,,
2016-11-01,Deadlift,Back,87.5,kgs,5,,,
2016-11-01,Deadlift,Back,100.0,kgs,16,,,
2016-11-01,Deadlift,Back,40.0,kgs,5,,,
2016-11-01,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-01,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-01,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-01,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-01,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-03,Flat Barbell Bench Press,Chest,45.0,kgs,5,,,
2016-11-03,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-11-03,Flat Barbell Bench Press,Chest,65.0,kgs,3,,,
2016-11-03,Flat Barbell Bench Press,Chest,72.5,kgs,5,,,
2016-11-03,Flat Barbell Bench Press,Chest,82.5,kgs,5,,,
2016-11-03,Flat Barbell Bench Press,Chest,92.5,kgs,12,,,
2016-11-03,Seated Cable Row Narrowgrip,Back,40.0,kgs,8,,,
2016-11-03,Seated Cable Row Narrowgrip,Back,40.0,kgs,8,,,
2016-11-03,Seated Cable Row Narrowgrip,Back,45.0,kgs,8,,,
2016-11-03,Seated Cable Row Narrowgrip,Back,45.0,kgs,8,,,
2016-11-03,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2016-11-03,Incline Dumbbell Fly,Chest,24.0,kgs,8,,,
2016-11-03,Incline Dumbbell Fly,Chest,28.0,kgs,8,,,
2016-11-03,Incline Dumbbell Fly,Chest,28.0,kgs,8,,,
2016-11-03,Incline Dumbbell Fly,Chest,32.0,kgs,8,,,
2016-11-03,Incline Dumbbell Fly,Chest,24.0,kgs,8,,,
2016-11-03,Incline Dumbbell Fly,Chest,28.0,kgs,8,,,
2016-11-04,Barbell Squat,Legs,47.5,kgs,5,,,
2016-11-04,Barbell Squat,Legs,60.0,kgs,5,,,
2016-11-04,Barbell Squat,Legs,70.0,kgs,3,,,
2016-11-04,Barbell Squat,Legs,77.5,kgs,5,,,
2016-11-04,Barbell Squat,Legs,87.5,kgs,5,,,
2016-11-04,Barbell Squat,Legs,100.0,kgs,16,,,
2016-11-04,Elliptical Trainer,Cardio,,,,1.0,km,0:12:00
2016-11-07,Overhead Press,Shoulders,27.5,kgs,5,,,
2016-11-07,Overhead Press,Shoulders,35.0,kgs,3,,,
2016-11-07,Overhead Press,Shoulders,40.0,kgs,3,,,
2016-11-07,Overhead Press,Shoulders,45.0,kgs,3,,,
2016-11-07,Overhead Press,Shoulders,52.5,kgs,14,,,
2016-11-07,Overhead Press,Shoulders,20.0,kgs,5,,,
2016-11-07,Lat Pulldown,Back,40.0,kgs,12,,,
2016-11-07,Lat Pulldown,Back,45.0,kgs,10,,,
2016-11-07,Lat Pulldown,Back,50.0,kgs,8,,,
2016-11-07,Lat Pulldown,Back,55.0,kgs,8,,,
2016-11-07,Lat Pulldown,Back,60.0,kgs,8,,,
2016-11-07,Rear Delt Cable Fly,Shoulders,30.0,kgs,8,,,
2016-11-07,Rear Delt Cable Fly,Shoulders,30.0,kgs,8,,,
2016-11-07,Rear Delt Cable Fly,Shoulders,20.0,kgs,8,,,
2016-11-07,Rear Delt Cable Fly,Shoulders,20.0,kgs,8,,,
2016-11-07,Rear Delt Cable Fly,Shoulders,30.0,kgs,8,,,
2016-11-07,Rear Delt Cable Fly,Shoulders,15.0,kgs,12,,,
2016-11-10,Deadlift,Back,47.5,kgs,5,,,
2016-11-10,Deadlift,Back,60.0,kgs,5,,,
2016-11-10,Deadlift,Back,70.0,kgs,3,,,
2016-11-10,Deadlift,Back,82.5,kgs,3,,,
2016-11-10,Deadlift,Back,95.0,kgs,3,,,
2016-11-10,Deadlift,Back,105.0,kgs,10,,,
2016-11-10,Deadlift,Back,40.0,kgs,5,,,
2016-11-10,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-10,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-10,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-10,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-10,Romanian Deadlift,Legs,40.0,kgs,8,,,
2016-11-14,Incline Barbell Bench Press,Chest,20.0,kgs,20,,,
2016-11-14,Incline Barbell Bench Press,Chest,40.0,kgs,6,,,
2016-11-14,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2016-11-14,Flat Barbell Bench Press,Chest,40.0,kgs,5,,,
2016-11-14,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-11-14,Flat Barbell Bench Press,Chest,65.0,kgs,3,,,
2016-11-14,Flat Barbell Bench Press,Chest,77.5,kgs,3,,,
2016-11-14,Flat Barbell Bench Press,Chest,87.5,kgs,3,,,
2016-11-14,Flat Barbell Bench Press,Chest,100.0,kgs,10,,,
2016-11-14,Lat Pulldown,Back,40.0,kgs,8,,,
2016-11-14,Lat Pulldown,Back,45.0,kgs,8,,,
2016-11-14,Lat Pulldown,Back,50.0,kgs,8,,,
2016-11-14,Lat Pulldown,Back,55.0,kgs,8,,,
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-11-14,Cable Crossover Mid Pec Focus,Chest,40.0,kgs,8,,,
2016-11-15,Barbell Squat,Legs,47.5,kgs,5,,,
2016-11-15,Barbell Squat,Legs,60.0,kgs,5,,,
2016-11-15,Barbell Squat,Legs,70.0,kgs,3,,,
2016-11-15,Barbell Squat,Legs,82.5,kgs,3,,,
2016-11-15,Barbell Squat,Legs,95.0,kgs,3,,,
2016-11-15,Barbell Squat,Legs,105.0,kgs,12,,,
2016-11-15,Elliptical Trainer,Cardio,,,,0.5,km,0:06:00
2016-11-22,Overhead Press,Shoulders,20.0,kgs,5,,,
2016-11-22,Overhead Press,Shoulders,27.5,kgs,3,,,
2016-11-22,Overhead Press,Shoulders,35.0,kgs,3,,,
2016-11-22,Overhead Press,Shoulders,42.5,kgs,5,,,
2016-11-22,Overhead Press,Shoulders,50.0,kgs,3,,,
2016-11-22,Overhead Press,Shoulders,55.0,kgs,10,,,
2016-11-22,Lat Pulldown,Back,50.0,kgs,8,,,
2016-11-22,Lat Pulldown,Back,55.0,kgs,8,,,
2016-11-22,Lat Pulldown,Back,60.0,kgs,8,,,
2016-11-22,Lat Pulldown,Back,55.0,kgs,8,,,
2016-11-22,Lat Pulldown,Back,55.0,kgs,8,,,
2016-11-22,Lateral Raise DB,Shoulders,8.0,kgs,8,,,
2016-11-22,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-11-22,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-11-22,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-11-22,Lateral Raise DB,Shoulders,12.0,kgs,8,,,
2016-11-22,Cable Upright Row,Shoulders,17.5,kgs,8,,,
2016-11-22,Cable Upright Row,Shoulders,20.0,kgs,8,,,
2016-11-22,Cable Upright Row,Shoulders,22.5,kgs,8,,,
2016-11-22,Cable Upright Row,Shoulders,25.0,kgs,8,,,
2016-11-22,Cable Upright Row,Shoulders,25.0,kgs,8,,,
2016-11-22,Cable Upright Row,Shoulders,17.5,kgs,8,,,
2016-11-24,Deadlift,Back,45.0,kgs,5,,,
2016-11-24,Deadlift,Back,60.0,kgs,5,,,
2016-11-24,Deadlift,Back,70.0,kgs,3,,,
2016-11-24,Deadlift,Back,87.5,kgs,5,,,
2016-11-24,Deadlift,Back,100.0,kgs,3,,,
2016-11-24,Deadlift,Back,112.5,kgs,12,,,
2016-11-24,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2016-11-24,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2016-11-24,Lat Pulldown,Back,40.0,kgs,8,,,
2016-11-24,Lat Pulldown,Back,50.0,kgs,8,,,
2016-11-29,Flat Barbell Bench Press,Chest,45.0,kgs,5,,,
2016-11-29,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-11-29,Flat Barbell Bench Press,Chest,65.0,kgs,3,,,
2016-11-29,Flat Barbell Bench Press,Chest,82.5,kgs,5,,,
2016-11-29,Flat Barbell Bench Press,Chest,92.5,kgs,3,,,
2016-11-29,Flat Barbell Bench Press,Chest,105.0,kgs,7,,,
2016-11-29,Elliptical Trainer,Cardio,,,,1.6,km,0:10:00
2016-11-29,Incline Dumbbell Fly,Chest,28.0,kgs,8,,,
2016-11-29,Incline Dumbbell Fly,Chest,32.0,kgs,8,,,
2016-11-29,Incline Dumbbell Fly,Chest,36.0,kgs,8,,,
2016-11-29,Incline Dumbbell Fly,Chest,40.0,kgs,8,,,
2016-11-29,Incline Dumbbell Fly,Chest,20.0,kgs,16,,,
2016-12-01,Barbell Squat,Legs,47.5,kgs,5,,,
2016-12-01,Barbell Squat,Legs,60.0,kgs,5,,,
2016-12-01,Barbell Squat,Legs,70.0,kgs,3,,,
2016-12-01,Barbell Squat,Legs,87.5,kgs,5,,,
2016-12-01,Barbell Squat,Legs,100.0,kgs,3,,,
2016-12-01,Barbell Squat,Legs,112.5,kgs,12,,,
2016-12-01,Barbell Squat,Legs,20.0,kgs,10,,,
2016-12-01,Elliptical Trainer,Cardio,,,,1.55,km,0:10:00
2016-12-05,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-12-05,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-12-05,Overhead Press,Shoulders,22.5,kgs,5,,,
2016-12-05,Overhead Press,Shoulders,27.5,kgs,5,,,
2016-12-05,Overhead Press,Shoulders,35.0,kgs,5,,,
2016-12-05,Overhead Press,Shoulders,35.0,kgs,5,,,
2016-12-05,Overhead Press,Shoulders,37.5,kgs,20,,,
2016-12-05,Elliptical Trainer,Cardio,,,,1.6,km,0:11:00
2016-12-06,Deadlift,Back,45.0,kgs,5,,,
2016-12-06,Deadlift,Back,47.5,kgs,5,,,
2016-12-06,Deadlift,Back,60.0,kgs,5,,,
2016-12-06,Deadlift,Back,60.0,kgs,5,,,
2016-12-06,Deadlift,Back,70.0,kgs,5,,,
2016-12-06,Deadlift,Back,70.0,kgs,5,,,
2016-12-06,Deadlift,Back,70.0,kgs,20,,,
2016-12-08,Barbell Squat,Legs,50.0,kgs,5,,,
2016-12-08,Barbell Squat,Legs,50.0,kgs,5,,,
2016-12-08,Barbell Squat,Legs,60.0,kgs,5,,,
2016-12-08,Barbell Squat,Legs,60.0,kgs,5,,,
2016-12-08,Barbell Squat,Legs,70.0,kgs,5,,,
2016-12-08,Barbell Squat,Legs,70.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,45.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,45.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,65.0,kgs,5,,,
2016-12-08,Flat Barbell Bench Press,Chest,80.0,kgs,20,,,
2017-01-23,Knee Raise,Abs,10.0,kgs,20,,,
2017-02-13,Elliptical Trainer,Cardio,,,,1.7,km,0:12:30
2017-02-13,Incline Barbell Bench Press,Chest,20.0,kgs,20,,,
2017-02-13,Incline Barbell Bench Press,Chest,30.0,kgs,12,,,
2017-02-13,Incline Barbell Bench Press,Chest,30.0,kgs,20,,,
2017-02-13,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2017-02-13,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2017-02-13,Flat Barbell Bench Press,Chest,30.0,kgs,12,,,
2017-02-13,Flat Barbell Bench Press,Chest,40.0,kgs,8,,,
2017-02-13,Seated Cable Row Narrowgrip,Back,40.0,kgs,8,,,
2017-02-13,Seated Cable Row Narrowgrip,Back,50.0,kgs,8,,,
2017-02-13,Seated Cable Row Narrowgrip,Back,55.0,kgs,8,,,
2017-02-15,Elliptical Trainer,Cardio,,,,1.43,km,0:10:00
2017-02-15,Barbell Squat,Legs,20.0,kgs,20,,,
2017-02-15,Barbell Squat,Legs,30.0,kgs,16,,,
2017-02-15,Barbell Squat,Legs,40.0,kgs,12,,,
2017-02-15,Barbell Squat,Legs,50.0,kgs,8,,,
2017-02-15,Barbell Squat,Legs,60.0,kgs,6,,,
2017-02-15,Romanian Deadlift,Legs,25.0,kgs,10,,,
2017-02-15,Romanian Deadlift,Legs,35.0,kgs,10,,,
2017-02-15,Romanian Deadlift,Legs,40.0,kgs,10,,,
2017-02-15,Deadlift,Back,40.0,kgs,10,,,
2017-02-15,Deadlift,Back,50.0,kgs,8,,,
2017-02-15,Deadlift,Back,60.0,kgs,10,,,
2017-02-17,Dumbbell Press,Shoulders,4.0,kgs,20,,,
2017-02-17,Dumbbell Press,Shoulders,8.0,kgs,16,,,
2017-02-17,Dumbbell Press,Shoulders,12.0,kgs,12,,,
2017-02-17,Dumbbell Press,Shoulders,16.0,kgs,10,,,
2017-02-17,Lateral Raise DB,Shoulders,4.0,kgs,20,,,
2017-02-17,Lateral Raise DB,Shoulders,8.0,kgs,10,,,
2017-02-17,Lateral Raise DB,Shoulders,8.0,kgs,12,,,
2017-02-17,Lateral Raise DB,Shoulders,8.0,kgs,16,,,
2017-02-17,Dumbbell Curl,Biceps,4.0,kgs,20,,,
2017-02-17,Dumbbell Curl,Biceps,12.0,kgs,6,,,
2017-02-17,Dumbbell Hammer Curl,Biceps,4.0,kgs,10,,,
2017-02-17,Dumbbell Hammer Curl,Biceps,6.0,kgs,8,,,
2017-02-17,EZ-Bar Curl,Biceps,15.0,kgs,8,,,
2017-02-17,EZ-Bar Preacher Curl,Biceps,15.0,kgs,8,,,
2017-02-17,Knee Raise,Abs,48.0,kgs,20,,,
2017-02-17,Lat Pulldown,Back,35.0,kgs,12,,,
2017-02-17,Seated Cable Row Narrowgrip,Back,30.0,kgs,12,,,
2017-02-17,Push Down w. Rope,Triceps,20.0,kgs,12,,,
2017-02-17,Push Down,Triceps,20.0,kgs,16,,,
2017-02-17,Elliptical Trainer,Cardio,,,,1.25,km,0:10:00
2017-02-21,Elliptical Trainer,Cardio,,,,1.5,km,0:10:00
2017-02-21,Barbell Squat,Legs,20.0,kgs,16,,,
2017-02-21,Barbell Squat,Legs,30.0,kgs,12,,,
2017-02-21,Barbell Squat,Legs,40.0,kgs,8,,,
2017-02-21,Barbell Squat,Legs,50.0,kgs,8,,,
2017-02-21,Leg Press,Legs,80.0,kgs,8,,,
2017-02-21,Calf Press,Calves,80.0,kgs,20,,,
2017-02-21,Calf Press,Calves,80.0,kgs,20,,,
2017-02-21,Calf Press,Calves,80.0,kgs,20,,,
2017-02-21,Seated Calf Raise Machine,Calves,15.0,kgs,20,,,
2017-02-21,Seated Calf Raise Machine,Calves,15.0,kgs,20,,,
2017-02-21,Seated Calf Raise Machine,Calves,15.0,kgs,20,,,
2017-02-21,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2017-02-21,Flat Barbell Bench Press,Chest,40.0,kgs,16,,,
2017-02-21,Flat Barbell Bench Press,Chest,50.0,kgs,16,,,
2017-02-21,Incline Barbell Bench Press,Chest,20.0,kgs,20,,,
2017-02-21,Incline Barbell Bench Press,Chest,40.0,kgs,12,,,
2017-02-21,Incline Barbell Bench Press,Chest,40.0,kgs,16,,,
2017-02-24,Elliptical Trainer,Cardio,,,,1.43,km,0:10:00
2017-02-24,Deadlift,Back,40.0,kgs,12,,,
2017-02-24,Deadlift,Back,60.0,kgs,10,,,
2017-02-24,Deadlift,Back,70.0,kgs,10,,,
